,ball_pos0,ball_pos1,ball_vel0,ball_vel1,paddle_2,paddle_1
,46.0,337.0,-2.9282000000000012,1.4641000000000006,40.0,352.0
,44.0,338.0,-2.9282000000000012,1.4641000000000006,40.0,352.0
,42.0,339.0,-2.9282000000000012,1.4641000000000006,40.0,352.0
,40.0,340.0,-2.9282000000000012,1.4641000000000006,40.0,352.0
,38.0,341.0,-2.9282000000000012,1.4641000000000006,40.0,352.0
,36.0,342.0,-2.9282000000000012,1.4641000000000006,40.0,352.0
,34.0,343.0,-2.9282000000000012,1.4641000000000006,40.0,352.0
,32.0,344.0,-2.9282000000000012,1.4641000000000006,40.0,352.0
,30.0,345.0,-2.9282000000000012,1.4641000000000006,40.0,352.0
,28.0,346.0,-2.9282000000000012,1.4641000000000006,40.0,352.0
,268.0,184.0,-2.0,-1.0,205.0,352.0
,266.0,183.0,-2.0,-1.0,200.0,352.0
,264.0,182.0,-2.0,-1.0,195.0,352.0
,262.0,181.0,-2.0,-1.0,190.0,352.0
,260.0,180.0,-2.0,-1.0,185.0,352.0
,258.0,179.0,-2.0,-1.0,180.0,352.0
,256.0,178.0,-2.0,-1.0,175.0,352.0
,254.0,177.0,-2.0,-1.0,170.0,352.0
,252.0,176.0,-2.0,-1.0,165.0,352.0
,250.0,175.0,-2.0,-1.0,160.0,352.0
,248.0,174.0,-2.0,-1.0,155.0,352.0
,246.0,173.0,-2.0,-1.0,150.0,352.0
,244.0,172.0,-2.0,-1.0,145.0,352.0
,242.0,171.0,-2.0,-1.0,140.0,352.0
,240.0,170.0,-2.0,-1.0,135.0,352.0
,238.0,169.0,-2.0,-1.0,130.0,352.0
,236.0,168.0,-2.0,-1.0,125.0,344.0
,234.0,167.0,-2.0,-1.0,120.0,336.0
,232.0,166.0,-2.0,-1.0,115.0,336.0
,230.0,165.0,-2.0,-1.0,110.0,336.0
,228.0,164.0,-2.0,-1.0,105.0,328.0
,226.0,163.0,-2.0,-1.0,100.0,320.0
,224.0,162.0,-2.0,-1.0,95.0,320.0
,222.0,161.0,-2.0,-1.0,90.0,320.0
,220.0,160.0,-2.0,-1.0,85.0,312.0
,218.0,159.0,-2.0,-1.0,80.0,312.0
,216.0,158.0,-2.0,-1.0,75.0,304.0
,214.0,157.0,-2.0,-1.0,70.0,296.0
,212.0,156.0,-2.0,-1.0,65.0,288.0
,210.0,155.0,-2.0,-1.0,60.0,288.0
,208.0,154.0,-2.0,-1.0,55.0,288.0
,206.0,153.0,-2.0,-1.0,50.0,280.0
,204.0,152.0,-2.0,-1.0,45.0,272.0
,202.0,151.0,-2.0,-1.0,40.0,264.0
,200.0,150.0,-2.0,-1.0,40.0,256.0
,198.0,149.0,-2.0,-1.0,40.0,248.0
,196.0,148.0,-2.0,-1.0,40.0,240.0
,194.0,147.0,-2.0,-1.0,40.0,232.0
,192.0,146.0,-2.0,-1.0,40.0,224.0
,190.0,145.0,-2.0,-1.0,40.0,216.0
,188.0,144.0,-2.0,-1.0,40.0,208.0
,186.0,143.0,-2.0,-1.0,40.0,200.0
,184.0,142.0,-2.0,-1.0,40.0,192.0
,182.0,141.0,-2.0,-1.0,40.0,192.0
,180.0,140.0,-2.0,-1.0,40.0,192.0
,178.0,139.0,-2.0,-1.0,40.0,192.0
,176.0,138.0,-2.0,-1.0,40.0,192.0
,174.0,137.0,-2.0,-1.0,40.0,192.0
,172.0,136.0,-2.0,-1.0,40.0,184.0
,170.0,135.0,-2.0,-1.0,40.0,176.0
,168.0,134.0,-2.0,-1.0,40.0,176.0
,166.0,133.0,-2.0,-1.0,40.0,176.0
,164.0,132.0,-2.0,-1.0,40.0,168.0
,162.0,131.0,-2.0,-1.0,40.0,160.0
,160.0,130.0,-2.0,-1.0,40.0,160.0
,158.0,129.0,-2.0,-1.0,40.0,160.0
,156.0,128.0,-2.0,-1.0,40.0,160.0
,154.0,127.0,-2.0,-1.0,40.0,152.0
,152.0,126.0,-2.0,-1.0,40.0,144.0
,150.0,125.0,-2.0,-1.0,40.0,144.0
,148.0,124.0,-2.0,-1.0,40.0,144.0
,146.0,123.0,-2.0,-1.0,40.0,144.0
,144.0,122.0,-2.0,-1.0,40.0,136.0
,142.0,121.0,-2.0,-1.0,40.0,128.0
,140.0,120.0,-2.0,-1.0,40.0,128.0
,138.0,119.0,-2.0,-1.0,40.0,128.0
,136.0,118.0,-2.0,-1.0,40.0,120.0
,134.0,117.0,-2.0,-1.0,40.0,112.0
,132.0,116.0,-2.0,-1.0,40.0,112.0
,130.0,115.0,-2.0,-1.0,40.0,112.0
,128.0,114.0,-2.0,-1.0,40.0,112.0
,126.0,113.0,-2.0,-1.0,40.0,112.0
,124.0,112.0,-2.0,-1.0,40.0,104.0
,122.0,111.0,-2.0,-1.0,40.0,96.0
,120.0,110.0,-2.0,-1.0,40.0,96.0
,118.0,109.0,-2.0,-1.0,40.0,96.0
,116.0,108.0,-2.0,-1.0,40.0,96.0
,114.0,107.0,-2.0,-1.0,40.0,88.0
,112.0,106.0,-2.0,-1.0,40.0,80.0
,110.0,105.0,-2.0,-1.0,40.0,80.0
,108.0,104.0,-2.0,-1.0,40.0,80.0
,106.0,103.0,-2.0,-1.0,40.0,80.0
,104.0,102.0,-2.0,-1.0,40.0,80.0
,102.0,101.0,-2.0,-1.0,40.0,80.0
,100.0,100.0,-2.0,-1.0,40.0,80.0
,98.0,99.0,-2.0,-1.0,40.0,80.0
,96.0,98.0,-2.0,-1.0,40.0,80.0
,94.0,97.0,-2.0,-1.0,40.0,80.0
,92.0,96.0,-2.0,-1.0,40.0,80.0
,90.0,95.0,-2.0,-1.0,40.0,80.0
,88.0,94.0,-2.0,-1.0,40.0,80.0
,86.0,93.0,-2.0,-1.0,40.0,80.0
,84.0,92.0,-2.0,-1.0,40.0,80.0
,82.0,91.0,-2.0,-1.0,40.0,80.0
,80.0,90.0,-2.0,-1.0,40.0,80.0
,78.0,89.0,-2.0,-1.0,40.0,80.0
,76.0,88.0,-2.0,-1.0,40.0,80.0
,74.0,87.0,-2.0,-1.0,40.0,80.0
,72.0,86.0,-2.0,-1.0,40.0,80.0
,70.0,85.0,-2.0,-1.0,40.0,80.0
,68.0,84.0,-2.0,-1.0,40.0,80.0
,66.0,83.0,-2.0,-1.0,40.0,80.0
,64.0,82.0,-2.0,-1.0,40.0,80.0
,62.0,81.0,-2.0,-1.0,40.0,72.0
,60.0,80.0,-2.0,-1.0,40.0,72.0
,58.0,79.0,-2.0,-1.0,40.0,72.0
,56.0,78.0,-2.0,-1.0,40.0,72.0
,54.0,77.0,-2.0,-1.0,40.0,72.0
,52.0,76.0,-2.0,-1.0,40.0,72.0
,50.0,75.0,-2.0,-1.0,40.0,72.0
,48.0,74.0,-2.0,-1.0,40.0,72.0
,46.0,73.0,-2.0,-1.0,40.0,72.0
,44.0,72.0,-2.0,-1.0,40.0,72.0
,42.0,71.0,-2.0,-1.0,40.0,72.0
,40.0,70.0,-2.0,-1.0,40.0,64.0
,38.0,69.0,-2.0,-1.0,40.0,64.0
,36.0,68.0,-2.0,-1.0,40.0,64.0
,34.0,67.0,-2.0,-1.0,40.0,64.0
,32.0,66.0,-2.0,-1.0,40.0,64.0
,30.0,65.0,-2.0,-1.0,40.0,64.0
,28.0,64.0,-2.0,-1.0,40.0,64.0
,268.0,360.0,-2.4200000000000004,-1.2100000000000002,360.0,120.0
,266.0,359.0,-2.4200000000000004,-1.2100000000000002,360.0,120.0
,264.0,358.0,-2.4200000000000004,-1.2100000000000002,360.0,120.0
,262.0,357.0,-2.4200000000000004,-1.2100000000000002,360.0,120.0
,260.0,356.0,-2.4200000000000004,-1.2100000000000002,360.0,120.0
,258.0,355.0,-2.4200000000000004,-1.2100000000000002,360.0,128.0
,256.0,354.0,-2.4200000000000004,-1.2100000000000002,360.0,136.0
,254.0,353.0,-2.4200000000000004,-1.2100000000000002,360.0,136.0
,252.0,352.0,-2.4200000000000004,-1.2100000000000002,360.0,136.0
,250.0,351.0,-2.4200000000000004,-1.2100000000000002,360.0,136.0
,248.0,350.0,-2.4200000000000004,-1.2100000000000002,360.0,144.0
,246.0,349.0,-2.4200000000000004,-1.2100000000000002,360.0,152.0
,244.0,348.0,-2.4200000000000004,-1.2100000000000002,360.0,152.0
,242.0,347.0,-2.4200000000000004,-1.2100000000000002,360.0,152.0
,240.0,346.0,-2.4200000000000004,-1.2100000000000002,360.0,152.0
,238.0,345.0,-2.4200000000000004,-1.2100000000000002,360.0,160.0
,236.0,344.0,-2.4200000000000004,-1.2100000000000002,360.0,160.0
,234.0,343.0,-2.4200000000000004,-1.2100000000000002,360.0,160.0
,232.0,342.0,-2.4200000000000004,-1.2100000000000002,360.0,160.0
,230.0,341.0,-2.4200000000000004,-1.2100000000000002,360.0,168.0
,228.0,340.0,-2.4200000000000004,-1.2100000000000002,360.0,176.0
,226.0,339.0,-2.4200000000000004,-1.2100000000000002,360.0,176.0
,224.0,338.0,-2.4200000000000004,-1.2100000000000002,360.0,176.0
,222.0,337.0,-2.4200000000000004,-1.2100000000000002,360.0,176.0
,220.0,336.0,-2.4200000000000004,-1.2100000000000002,360.0,184.0
,218.0,335.0,-2.4200000000000004,-1.2100000000000002,360.0,192.0
,216.0,334.0,-2.4200000000000004,-1.2100000000000002,360.0,192.0
,214.0,333.0,-2.4200000000000004,-1.2100000000000002,360.0,192.0
,212.0,332.0,-2.4200000000000004,-1.2100000000000002,360.0,192.0
,210.0,331.0,-2.4200000000000004,-1.2100000000000002,360.0,192.0
,208.0,330.0,-2.4200000000000004,-1.2100000000000002,360.0,192.0
,206.0,329.0,-2.4200000000000004,-1.2100000000000002,360.0,200.0
,204.0,328.0,-2.4200000000000004,-1.2100000000000002,360.0,200.0
,202.0,327.0,-2.4200000000000004,-1.2100000000000002,360.0,200.0
,200.0,326.0,-2.4200000000000004,-1.2100000000000002,360.0,200.0
,198.0,325.0,-2.4200000000000004,-1.2100000000000002,360.0,200.0
,196.0,324.0,-2.4200000000000004,-1.2100000000000002,360.0,200.0
,194.0,323.0,-2.4200000000000004,-1.2100000000000002,360.0,200.0
,192.0,322.0,-2.4200000000000004,-1.2100000000000002,360.0,208.0
,190.0,321.0,-2.4200000000000004,-1.2100000000000002,360.0,208.0
,188.0,320.0,-2.4200000000000004,-1.2100000000000002,360.0,208.0
,186.0,319.0,-2.4200000000000004,-1.2100000000000002,360.0,208.0
,184.0,318.0,-2.4200000000000004,-1.2100000000000002,360.0,208.0
,182.0,317.0,-2.4200000000000004,-1.2100000000000002,360.0,208.0
,180.0,316.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,178.0,315.0,-2.4200000000000004,-1.2100000000000002,360.0,224.0
,176.0,314.0,-2.4200000000000004,-1.2100000000000002,360.0,224.0
,174.0,313.0,-2.4200000000000004,-1.2100000000000002,360.0,224.0
,172.0,312.0,-2.4200000000000004,-1.2100000000000002,360.0,224.0
,170.0,311.0,-2.4200000000000004,-1.2100000000000002,360.0,224.0
,168.0,310.0,-2.4200000000000004,-1.2100000000000002,360.0,224.0
,166.0,309.0,-2.4200000000000004,-1.2100000000000002,360.0,224.0
,164.0,308.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,162.0,307.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,160.0,306.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,158.0,305.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,156.0,304.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,154.0,303.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,152.0,302.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,150.0,301.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,148.0,300.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,146.0,299.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,144.0,298.0,-2.4200000000000004,-1.2100000000000002,360.0,240.0
,142.0,297.0,-2.4200000000000004,-1.2100000000000002,360.0,248.0
,140.0,296.0,-2.4200000000000004,-1.2100000000000002,360.0,256.0
,138.0,295.0,-2.4200000000000004,-1.2100000000000002,360.0,256.0
,136.0,294.0,-2.4200000000000004,-1.2100000000000002,360.0,256.0
,134.0,293.0,-2.4200000000000004,-1.2100000000000002,360.0,256.0
,132.0,292.0,-2.4200000000000004,-1.2100000000000002,360.0,256.0
,130.0,291.0,-2.4200000000000004,-1.2100000000000002,360.0,256.0
,128.0,290.0,-2.4200000000000004,-1.2100000000000002,360.0,256.0
,126.0,289.0,-2.4200000000000004,-1.2100000000000002,360.0,256.0
,124.0,288.0,-2.4200000000000004,-1.2100000000000002,360.0,256.0
,122.0,287.0,-2.4200000000000004,-1.2100000000000002,360.0,248.0
,120.0,286.0,-2.4200000000000004,-1.2100000000000002,360.0,240.0
,118.0,285.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,116.0,284.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,114.0,283.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,112.0,282.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,110.0,281.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,108.0,280.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,106.0,279.0,-2.4200000000000004,-1.2100000000000002,360.0,240.0
,104.0,278.0,-2.4200000000000004,-1.2100000000000002,360.0,248.0
,102.0,277.0,-2.4200000000000004,-1.2100000000000002,360.0,248.0
,100.0,276.0,-2.4200000000000004,-1.2100000000000002,360.0,248.0
,98.0,275.0,-2.4200000000000004,-1.2100000000000002,360.0,248.0
,96.0,274.0,-2.4200000000000004,-1.2100000000000002,360.0,248.0
,94.0,273.0,-2.4200000000000004,-1.2100000000000002,360.0,248.0
,92.0,272.0,-2.4200000000000004,-1.2100000000000002,360.0,240.0
,90.0,271.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,88.0,270.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,86.0,269.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,84.0,268.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,82.0,267.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,80.0,266.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,78.0,265.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,76.0,264.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,74.0,263.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,72.0,262.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,70.0,261.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,68.0,260.0,-2.4200000000000004,-1.2100000000000002,360.0,232.0
,66.0,259.0,-2.4200000000000004,-1.2100000000000002,360.0,224.0
,64.0,258.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,62.0,257.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,60.0,256.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,58.0,255.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,56.0,254.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,54.0,253.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,52.0,252.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,50.0,251.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,48.0,250.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,46.0,249.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,44.0,248.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,42.0,247.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,40.0,246.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,38.0,245.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,36.0,244.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,34.0,243.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,32.0,242.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,30.0,241.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,28.0,240.0,-2.4200000000000004,-1.2100000000000002,360.0,216.0
,268.0,226.0,-2.9282000000000012,1.4641000000000006,40.0,216.0
,266.0,227.0,-2.9282000000000012,1.4641000000000006,40.0,216.0
,264.0,228.0,-2.9282000000000012,1.4641000000000006,40.0,216.0
,262.0,229.0,-2.9282000000000012,1.4641000000000006,40.0,216.0
,260.0,230.0,-2.9282000000000012,1.4641000000000006,40.0,216.0
,258.0,231.0,-2.9282000000000012,1.4641000000000006,40.0,216.0
,256.0,232.0,-2.9282000000000012,1.4641000000000006,40.0,216.0
,254.0,233.0,-2.9282000000000012,1.4641000000000006,40.0,224.0
,252.0,234.0,-2.9282000000000012,1.4641000000000006,40.0,232.0
,250.0,235.0,-2.9282000000000012,1.4641000000000006,40.0,240.0
,248.0,236.0,-2.9282000000000012,1.4641000000000006,40.0,240.0
,246.0,237.0,-2.9282000000000012,1.4641000000000006,40.0,240.0
,244.0,238.0,-2.9282000000000012,1.4641000000000006,40.0,240.0
,242.0,239.0,-2.9282000000000012,1.4641000000000006,40.0,240.0
,240.0,240.0,-2.9282000000000012,1.4641000000000006,40.0,240.0
,238.0,241.0,-2.9282000000000012,1.4641000000000006,40.0,240.0
,236.0,242.0,-2.9282000000000012,1.4641000000000006,40.0,240.0
,234.0,243.0,-2.9282000000000012,1.4641000000000006,40.0,248.0
,232.0,244.0,-2.9282000000000012,1.4641000000000006,40.0,256.0
,230.0,245.0,-2.9282000000000012,1.4641000000000006,40.0,264.0
,228.0,246.0,-2.9282000000000012,1.4641000000000006,40.0,264.0
,226.0,247.0,-2.9282000000000012,1.4641000000000006,40.0,264.0
,224.0,248.0,-2.9282000000000012,1.4641000000000006,40.0,264.0
,222.0,249.0,-2.9282000000000012,1.4641000000000006,40.0,264.0
,220.0,250.0,-2.9282000000000012,1.4641000000000006,40.0,264.0
,218.0,251.0,-2.9282000000000012,1.4641000000000006,40.0,264.0
,216.0,252.0,-2.9282000000000012,1.4641000000000006,40.0,264.0
,214.0,253.0,-2.9282000000000012,1.4641000000000006,40.0,264.0
,212.0,254.0,-2.9282000000000012,1.4641000000000006,40.0,264.0
,210.0,255.0,-2.9282000000000012,1.4641000000000006,40.0,272.0
,208.0,256.0,-2.9282000000000012,1.4641000000000006,40.0,280.0
,206.0,257.0,-2.9282000000000012,1.4641000000000006,40.0,280.0
,204.0,258.0,-2.9282000000000012,1.4641000000000006,40.0,280.0
,202.0,259.0,-2.9282000000000012,1.4641000000000006,40.0,280.0
,200.0,260.0,-2.9282000000000012,1.4641000000000006,40.0,280.0
,198.0,261.0,-2.9282000000000012,1.4641000000000006,40.0,280.0
,196.0,262.0,-2.9282000000000012,1.4641000000000006,40.0,280.0
,194.0,263.0,-2.9282000000000012,1.4641000000000006,40.0,288.0
,192.0,264.0,-2.9282000000000012,1.4641000000000006,40.0,296.0
,190.0,265.0,-2.9282000000000012,1.4641000000000006,40.0,296.0
,188.0,266.0,-2.9282000000000012,1.4641000000000006,40.0,296.0
,186.0,267.0,-2.9282000000000012,1.4641000000000006,40.0,296.0
,184.0,268.0,-2.9282000000000012,1.4641000000000006,40.0,296.0
,182.0,269.0,-2.9282000000000012,1.4641000000000006,40.0,296.0
,180.0,270.0,-2.9282000000000012,1.4641000000000006,40.0,296.0
,178.0,271.0,-2.9282000000000012,1.4641000000000006,40.0,296.0
,176.0,272.0,-2.9282000000000012,1.4641000000000006,40.0,296.0
,174.0,273.0,-2.9282000000000012,1.4641000000000006,40.0,304.0
,172.0,274.0,-2.9282000000000012,1.4641000000000006,40.0,304.0
,170.0,275.0,-2.9282000000000012,1.4641000000000006,40.0,304.0
,168.0,276.0,-2.9282000000000012,1.4641000000000006,40.0,304.0
,166.0,277.0,-2.9282000000000012,1.4641000000000006,40.0,304.0
,164.0,278.0,-2.9282000000000012,1.4641000000000006,40.0,304.0
,162.0,279.0,-2.9282000000000012,1.4641000000000006,40.0,304.0
,160.0,280.0,-2.9282000000000012,1.4641000000000006,40.0,304.0
,158.0,281.0,-2.9282000000000012,1.4641000000000006,40.0,312.0
,156.0,282.0,-2.9282000000000012,1.4641000000000006,40.0,312.0
,154.0,283.0,-2.9282000000000012,1.4641000000000006,40.0,312.0
,152.0,284.0,-2.9282000000000012,1.4641000000000006,40.0,312.0
,150.0,285.0,-2.9282000000000012,1.4641000000000006,40.0,312.0
,148.0,286.0,-2.9282000000000012,1.4641000000000006,40.0,312.0
,146.0,287.0,-2.9282000000000012,1.4641000000000006,40.0,312.0
,144.0,288.0,-2.9282000000000012,1.4641000000000006,40.0,312.0
,142.0,289.0,-2.9282000000000012,1.4641000000000006,40.0,312.0
,140.0,290.0,-2.9282000000000012,1.4641000000000006,40.0,320.0
,138.0,291.0,-2.9282000000000012,1.4641000000000006,40.0,328.0
,136.0,292.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,134.0,293.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,132.0,294.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,130.0,295.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,128.0,296.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,126.0,297.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,124.0,298.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,122.0,299.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,120.0,300.0,-2.9282000000000012,1.4641000000000006,40.0,328.0
,118.0,301.0,-2.9282000000000012,1.4641000000000006,40.0,320.0
,116.0,302.0,-2.9282000000000012,1.4641000000000006,40.0,320.0
,114.0,303.0,-2.9282000000000012,1.4641000000000006,40.0,320.0
,112.0,304.0,-2.9282000000000012,1.4641000000000006,40.0,320.0
,110.0,305.0,-2.9282000000000012,1.4641000000000006,40.0,320.0
,108.0,306.0,-2.9282000000000012,1.4641000000000006,40.0,320.0
,106.0,307.0,-2.9282000000000012,1.4641000000000006,40.0,320.0
,104.0,308.0,-2.9282000000000012,1.4641000000000006,40.0,320.0
,102.0,309.0,-2.9282000000000012,1.4641000000000006,40.0,328.0
,100.0,310.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,98.0,311.0,-2.9282000000000012,1.4641000000000006,40.0,344.0
,96.0,312.0,-2.9282000000000012,1.4641000000000006,40.0,352.0
,94.0,313.0,-2.9282000000000012,1.4641000000000006,40.0,352.0
,92.0,314.0,-2.9282000000000012,1.4641000000000006,40.0,352.0
,90.0,315.0,-2.9282000000000012,1.4641000000000006,40.0,352.0
,88.0,316.0,-2.9282000000000012,1.4641000000000006,40.0,352.0
,86.0,317.0,-2.9282000000000012,1.4641000000000006,40.0,352.0
,84.0,318.0,-2.9282000000000012,1.4641000000000006,40.0,352.0
,82.0,319.0,-2.9282000000000012,1.4641000000000006,40.0,352.0
,80.0,320.0,-2.9282000000000012,1.4641000000000006,40.0,344.0
,78.0,321.0,-2.9282000000000012,1.4641000000000006,40.0,344.0
,76.0,322.0,-2.9282000000000012,1.4641000000000006,40.0,344.0
,74.0,323.0,-2.9282000000000012,1.4641000000000006,40.0,344.0
,72.0,324.0,-2.9282000000000012,1.4641000000000006,40.0,344.0
,70.0,325.0,-2.9282000000000012,1.4641000000000006,40.0,344.0
,68.0,326.0,-2.9282000000000012,1.4641000000000006,40.0,344.0
,66.0,327.0,-2.9282000000000012,1.4641000000000006,40.0,344.0
,64.0,328.0,-2.9282000000000012,1.4641000000000006,40.0,344.0
,62.0,329.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,60.0,330.0,-2.9282000000000012,1.4641000000000006,40.0,328.0
,58.0,331.0,-2.9282000000000012,1.4641000000000006,40.0,320.0
,56.0,332.0,-2.9282000000000012,1.4641000000000006,40.0,320.0
,54.0,333.0,-2.9282000000000012,1.4641000000000006,40.0,320.0
,52.0,334.0,-2.9282000000000012,1.4641000000000006,40.0,320.0
,50.0,335.0,-2.9282000000000012,1.4641000000000006,40.0,320.0
,48.0,336.0,-2.9282000000000012,1.4641000000000006,40.0,320.0
,46.0,337.0,-2.9282000000000012,1.4641000000000006,40.0,328.0
,44.0,338.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,42.0,339.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,40.0,340.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,38.0,341.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,36.0,342.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,34.0,343.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,32.0,344.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,30.0,345.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,28.0,346.0,-2.9282000000000012,1.4641000000000006,40.0,336.0
,268.0,132.0,-3.543122000000002,-1.771561000000001,40.0,248.0
,265.0,131.0,-3.543122000000002,-1.771561000000001,40.0,240.0
,262.0,130.0,-3.543122000000002,-1.771561000000001,40.0,232.0
,259.0,129.0,-3.543122000000002,-1.771561000000001,40.0,224.0
,256.0,128.0,-3.543122000000002,-1.771561000000001,40.0,216.0
,253.0,127.0,-3.543122000000002,-1.771561000000001,40.0,208.0
,250.0,126.0,-3.543122000000002,-1.771561000000001,40.0,208.0
,247.0,125.0,-3.543122000000002,-1.771561000000001,40.0,208.0
,244.0,124.0,-3.543122000000002,-1.771561000000001,40.0,208.0
,241.0,123.0,-3.543122000000002,-1.771561000000001,40.0,200.0
,238.0,122.0,-3.543122000000002,-1.771561000000001,40.0,192.0
,235.0,121.0,-3.543122000000002,-1.771561000000001,40.0,184.0
,232.0,120.0,-3.543122000000002,-1.771561000000001,40.0,176.0
,229.0,119.0,-3.543122000000002,-1.771561000000001,40.0,168.0
,226.0,118.0,-3.543122000000002,-1.771561000000001,40.0,160.0
,223.0,117.0,-3.543122000000002,-1.771561000000001,40.0,152.0
,220.0,116.0,-3.543122000000002,-1.771561000000001,40.0,144.0
,217.0,115.0,-3.543122000000002,-1.771561000000001,40.0,136.0
,214.0,114.0,-3.543122000000002,-1.771561000000001,40.0,128.0
,211.0,113.0,-3.543122000000002,-1.771561000000001,40.0,128.0
,208.0,112.0,-3.543122000000002,-1.771561000000001,40.0,128.0
,205.0,111.0,-3.543122000000002,-1.771561000000001,40.0,128.0
,202.0,110.0,-3.543122000000002,-1.771561000000001,40.0,128.0
,199.0,109.0,-3.543122000000002,-1.771561000000001,40.0,120.0
,196.0,108.0,-3.543122000000002,-1.771561000000001,40.0,120.0
,193.0,107.0,-3.543122000000002,-1.771561000000001,40.0,120.0
,190.0,106.0,-3.543122000000002,-1.771561000000001,40.0,120.0
,187.0,105.0,-3.543122000000002,-1.771561000000001,40.0,120.0
,184.0,104.0,-3.543122000000002,-1.771561000000001,40.0,112.0
,181.0,103.0,-3.543122000000002,-1.771561000000001,40.0,104.0
,178.0,102.0,-3.543122000000002,-1.771561000000001,40.0,104.0
,175.0,101.0,-3.543122000000002,-1.771561000000001,40.0,104.0
,172.0,100.0,-3.543122000000002,-1.771561000000001,40.0,104.0
,169.0,99.0,-3.543122000000002,-1.771561000000001,40.0,104.0
,166.0,98.0,-3.543122000000002,-1.771561000000001,40.0,104.0
,163.0,97.0,-3.543122000000002,-1.771561000000001,40.0,96.0
,160.0,96.0,-3.543122000000002,-1.771561000000001,40.0,88.0
,157.0,95.0,-3.543122000000002,-1.771561000000001,40.0,88.0
,154.0,94.0,-3.543122000000002,-1.771561000000001,40.0,88.0
,151.0,93.0,-3.543122000000002,-1.771561000000001,40.0,88.0
,148.0,92.0,-3.543122000000002,-1.771561000000001,40.0,88.0
,145.0,91.0,-3.543122000000002,-1.771561000000001,40.0,80.0
